page,name,rate,time,IP,favor,comment
27,西原,4,2023/8/27 15:37,陕西,28,我真的是好爱涂山璟。要有多么强大才能在经历一切后还拥有一颗柔软的包容一切的心。如果要用很短的话概括他，我觉得是“心软的神”，涂山璟的身上真的是有神性的。看到有人说“小夭从来没有见过真正的涂山璟”，私以为然。那个信手拂弦便能风流冠绝天下，随口调侃“静夜幽兰香”，手谈一局引得老西炎王感叹“幸好你志不在此”的，风姿卓绝的青丘公子，在与小夭相遇前就被涂山篌打碎了。很多人说，看不到璟的主线，作为一个涂山璟毒唯，我觉得在看的是他被打碎后重新黏合的过程。在这个过程里，爱情帮助他重建。这可能也是很多人觉得他太弱的原因，因为以往的言情剧，更多依靠爱情重建自我的是女主。涂山璟太美好了，他是神性、动物性（雄竞）、人性（甚至男性与女性统一）的和谐。有人说涂山璟是桐华写给女孩子一封情书，。他怎么不是呢？！
27,驼背小老太太,2,2024/3/26 21:49,北京,4,妈呀，没看过小说啥的，这没拍完啊，白看
27,最好,3,2023/9/30 5:36,浙江,3,还行吧，就是我觉得好几个人台词有点尴尬看到19集看不下去了，看得好累，没有吸引我看下去的地方，而且女配人设感觉好扁平化啊，阿念馨悦都是那种出身高贵就看不起人任性的性格，而且也没个人教他们这样做是不对的……防风目前看着也是为了爱情的女反派性格也不好，就是那种浓浓的跟女主对面的都不是啥好人的感觉……不想看了，特效看着好像还行
27,态度端正要努力,5,2023/8/22 21:11,浙江,135,没有办法不给五分毕竟那是相柳啊?
27,寻水的鱼,4,2023/12/25 23:44,北京,3,看了十多集了，我还是没有明白小夭的人设，怕寂寞？被伤害不敢爱？过于坚强依靠自己？没看清楚，总之就是编剧给安排了F4。邓为饰演的涂山璟很帅，天真又儒雅的帅气，很合我心，那双手，尤其好看。看完才发现，这才是第一季呀，好戏还在后面呢。玱玹、璟、相柳、丰隆，小夭好幸运。解锁长相思F4，太帅！
27,阳光正好,4,2024/3/4 9:15,河南,0,卡司很强大，图山璟太好了
27,爱哦,3,2023/9/11 8:47,北京,20,一晚上看完了，后面快进，没人不喜欢相柳吧
27,momo,4,2023/7/25 2:31,吉林,1,前半段比后半段好看，cp磕的我上火，为啥不能五个人和和美美生活在一起
27,Yucatan归来了,3,2024/4/8 20:49,山东,1,好传统的内核啊
27,Savi,5,2024/4/26 22:40,新疆,3,质疑纣王理解纣王成为纣王
27,男性向恋爱番亖,1,2023/7/26 11:18,广西,4,质子咋还能带着公主到处游山玩水？女主反驳说书的话，不分明还有记忆吗？忘记了自己是谁，可是又知道那些事，她不去查清楚吗？不分男女，只分公母的话，女主在别人眼里不还得算公的。强制加入的工业糖精很明显，比如喂药为什么不能一个人扶着，一个人喂，因为女主一个人背后搂着，亲密度更多，甜度更高。为什么就一个硬收来的手下毒师，就值得相柳和她一起坐在鸟上谈心，还是因为她是女主。特效真的很拉，不管是冰钉，还是刀刃抵在脖子上的画面都很好笑。我还以为是质子要假意巴结公主才好过，结果是什么找不到小夭就加倍补偿给二公主的戏码，真是?而且为什么直接就能把老鸨抬价的事和相柳联系上阿？女主又在发癫了，这都原谅相柳，还对剖心谈话，然后腿又断了。心甘情愿被虐就不算虐女了吗？你们清水镇到底卧虎藏龙在哪里？
27,梦想高飞,5,2023/8/26 11:21,黑龙江,39,5星必须5星等不及看第二部了！坚定的人太迷人了！
27,starry starry,1,2024/2/6 11:37,广东,7,这剧分成两季播是给机会让我看清这剧的实质，一星不谢。//8.10被导演创飞，前半篇最高潮的一场戏拍成了笑料，还能给好评完全是因为夭璟木樨园热恋还行。//剧第一天上线看完我还能激情输出评价，跟着剧情渐渐深入我的反射弧终于让我想起去年我多爱小夭涂山璟这对小情侣，今晚看到鱼丹紫这集我已疯，啥也不想说了，夭璟她们超爱，我超爱夭璟！
28,今天辞职了吗,5,2024/3/26 20:25,北京,2,相柳的部分我投到大屏原速仔细观看，涂山璟部分在手机上三倍速，苍玄部分根据剧情而定，其它部分五倍速。虽然相柳这条线绝对be，但是还是站相柳！而且檀健次古装居然这么帅！不过杨紫和桐华，老搞这种大家都爱我但大家都虐我的故事。(陷进去了，又原速看了一遍，改成五星了，不仅相柳虐，苍玄那条线也大虐啊）
28,难得改次名,1,2023/7/25 17:36,上海,8,因为长相思是鹅的s+，所以我非常期待这部剧，结果越看越失望。为什么会有这么多人喜欢一个没有独立人格的“大女主”？为什么在女性能打仗的年代给女主女扮男装的设定？对几位男性角色的塑造明明出彩得多，却又让他们对女主不好，又让女主原谅他们，是为了满足编剧的虐女癖吗？imdb2.9才是它该得的分。
28,老谭,5,2023/9/10 12:27,四川,35,题材新颖，剧情给力。。。这才是像谈恋爱的样子，而不是哭哭啼啼咦咦哦哦拖拖拉拉。。。期待第二季，8.8分。。。
28,夏野,5,2023/9/27 21:57,山东,10,非常非常喜欢桐华的三海经系列小说，这部剧也很贴，看得泪盈于睫！很不喜欢非得把人名和国名都改得面目全非！蚩尤，轩辕族，颛顼，高辛少昊，祝融，共工……这些名字在这部小说里闪闪发光，难道说连创作神话小说的自由也没有了？可悲！
28,万草见星火,1,2023/8/18 20:35,浙江,4,夭璟就是命中注定的小情侣?→早就想因为桐华打一星了，现在没CP滤镜了再见?
28,烧火车,4,2023/10/1 1:08,浙江,21,话不多说，极品相柳！
28,芝士,3,2024/2/2 17:59,辽宁,1,相柳又美又惨又帅，杨紫演技不错。没想到故事不是以爱情为主线，而是以轩终于登位作为结束。
28,豌豆颠儿,5,2024/1/22 0:28,四川,15,我为夭柳举大旗！！
28,萌幼幼,2,2023/9/11 9:03,北京,40,唧唧歪歪，除了相柳就没有一个痛快人…
28,脸上写了蹭饭,3,2023/7/24 22:23,澳大利亚,0,本来只想随便审判一下，结果一口气4集，好好看啊！！！邓为好帅啊！！！而且大家都演技在线，真S+。改一下分，越到后面越拉垮，什么古早剧情，下药怀孕？？？不能好好搞事业吗
28,打打嘻嘻?,3,2024/1/31 23:04,广东,0,没有奇怪的滤镜和乱七八糟的镜头，我觉得评分会上去
28,腸胃好痛,4,2023/7/24 21:42,上海,795,请檀健次把面具焊脸上，我直接舔屏看一万遍
28,jshdnxusjnskdj,3,2023/10/4 22:17,河南,2,跟着老妈断断续续看了
28,查小叉,5,2024/1/7 2:09,广东,9,从头到尾都站相柳。节奏很好，有好几场都让我哭得不行；相柳的造型太仙太美了，他的故事叫人心里沉甸甸的，很心痛，桐华大大给他个人OST配的词真好呀，充满个人色彩；张晚意的演绎很出色，帝王之路的孤独、身不由己和自己微末的坚持都表现得很好。
28,,1,2024/4/22 1:08,四川,0,檀健次还比较出彩但是女主真的算得上绝色美女吗…请不要执着在演这类角色了…类外女主女扮男装的时候那个体态那个屁股那个大腿天..不忍直视
28,宅小八,3,2023/8/27 15:41,湖南,145,女主化成女身之后就变不好看了，女主也成了恋爱脑。坚持到23集开始想跑路，但靠那点都快被删改没了的夭柳糖和檀紫的演技撑着，靠相柳的美颜撑着，还是看完这部剧了。紫晚檀的演技很好，漂亮的场景和妆造值得，一些名场面也让人印象深刻，但整体剧情真的太一般了，拍出来也好平。官配线厕品，要不是我后面把官配线都跳了，我评分可能给得更低。还有，修罗场喜闻乐见，但太多刻意制造的修罗场打咩。最后，给女主的热知识：女人离开男人也能活，有人相依并不是指非要找个老公不可！
28,七七,4,2023/7/28 11:08,云南,337,去年喜欢东方青苍，今年我喜欢叶十七！飞升吧小茶狐叶十七！
28,如若,5,2024/1/3 22:11,云南,11,抵挡不了相柳的魅力，哎！！
28,佳音,5,2023/8/9 13:57,北京,440,长相思在演一种很新的全员发疯，任何一个人拿出来都有着相当炸裂的疯批属性，很6
28,Blank空白帧,3,2023/8/28 16:29,湖南,23,张晚意真不错
29,孤芳不自赏,3,2023/10/19 20:29,山西,5,还行，不过后面略显啰嗦，为什么感觉越看越没劲呢？张晚意和檀健次演得不错，但是，这里面四个男的我统统都无感。女主一个人挺好的。
29,赫焉的雏菊,5,2024/1/7 21:59,山西,9,我的相柳不能死！！不过依然坚持小夭和相柳是双向奔赴的，只不过小夭太怕被人抛弃，而相柳又放不下洪江，所以他们都知道他们不可能。至于涂山璟，或许小夭对他有几分感情，但更多的是权衡利弊后的选择，毕竟涂山璟真的可以为她放弃所有。
29,C安,2,2024/2/10 20:47,黑龙江,2,补……饲养员挺爱看的，跟着看了
29,Emone,5,2023/12/23 17:12,浙江,17,杨紫
29,momo,1,2023/12/11 22:03,江苏,17,无语了，她怎么想不开非要演这种美女人设呢
29,YoYo,1,2023/7/25 11:16,广东,4,脸奇怪，特效尴尬，演技为0。看不进去，没有什么感情，女主感情很明显装出来的，整体都挺假的。现在古装女频剧中心思想倒退这么严重吗？！
29,Lostconnection,3,2023/9/18 19:13,浙江,8,全是情感情感情感，现在观众的眼光都越来越高了，光靠情感撑起来的剧是没有内核的
29,sunshine,5,2023/10/1 20:29,新疆,13,选角，演技在线，翻拍的很棒，最喜欢的是相柳。
29,Ahe,未知,2024/4/14 12:35,山西,0,看不动虐剧
29,无处吐槽的Ceci,5,2023/9/6 23:02,北京,24,强行安排神仙为了女神仙死简直尴尬到不行，骗人玩呢。好在神仙也食言了，这就升华了。
29,D小箱,5,2023/8/16 23:42,广东,73,想看第二季?
29,坏白白,4,2023/10/15 23:36,上海,10,人物大于剧情，期待第二季
29,vyjmgdsxthb,5,2024/1/28 17:20,山东,4,全员飙戏看的很过瘾，39集不长不短把故事讲的细致又不枯燥，在qr强烈推荐下三天看完，确实是质量上乘的仙侠剧，让人思考爱情的本质到底是什么。
29,气泡里的猪,5,2023/8/8 4:20,云南,393,神剧，时时高能处处高能，毫无尿点。只要你磕all夭，就能体会到麻辣火锅吃爽了来口红丝绒蛋糕，再撸十几根串后狂喝一大口冰可乐的循环刺激。
29,怂K,5,2024/3/14 1:24,广东,4,相柳值得！
29,whisper,4,2023/10/12 13:01,陕西,17,喜欢张晚意！
29,婷婷,4,2023/9/26 13:32,广东,0,期待第二部
29,Enkaka,2,2023/9/13 17:04,广东,33,相柳才让大荒还有点可看之处。其实都演的挺好都尽力，可惜编剧在迷失。
29,绎游,4,2024/4/8 13:58,辽宁,7,无事时用来打发碎片时间的，不知不觉看完了。get到了檀健次的相柳，把这样一个人物演出了层次演出了很多复杂的感情，很不错。演技最拉的就是邓为，我的个天，真的是感觉不到一点和女主的CP感，哭起来跟笑一样，就一个表情演完全剧。。长相思，女主的最爱是相柳。最重要的人是表哥，最适合的人是涂山璟，因为女主是永远走不出小时候被抛弃梦魇的PTSD患者，只有涂山璟能做到主观上永远追随（客观上也难），但这三个男主个个都有缺点，我想说作为最尊贵的公主了就不能挑点好的男人嘛？！
29,喜多,4,2023/10/12 21:32,重庆,10,能让我一口气看完，就是对他最大的认可
30,一墨剪瞳,5,2023/12/31 20:04,浙江,3,第一季结束的很完美。第一次看到一部剧可以把N男感情线处理的这么完美，精彩，不违和，有理有据，有逻辑。前半部分小六阶段其实有点碎，感觉有点悲情…后面还不错。女主没有灵力就感觉存在感弱了几分。
30,发发宇宙,4,2023/9/29 22:32,北京,4,剧情有点扯，年纪大了，看里面的权斗、爱情就像看小朋友过家家。不过演员们的颜值真的很高，看着养眼
30,林别卓,4,2024/3/16 5:06,辽宁,4,太有毒了简直！我特么都要重新长出恋爱脑了！要狗命啊！第二季到底什么时候播啊！抓狂。。。能不能给我一个女主走向女帝宝座斩杀心机表哥、囊踹男友和暴力倾向暗恋狂的剧情，把这三个狗男人通通给我杀了！
30,微微爱,5,2023/9/9 22:34,辽宁,29,今天一口气追了二十集、还不错、上次看得这么过瘾的还是星汉灿烂了
30,嗷唔,3,2023/8/8 0:58,山东,77,听说美术不错才去看的。。乙游实体化
30,灰塵吹口哨,未知,2024/2/29 23:40,河北,2,好喜欢涂山/很好，发现璟除了纯爱竟然没有别的优势了，明显相柳和小夭是更独特的感情。。。虽然说爱情有不同的样子……但相柳和小夭一定是更刻骨铭心那一种…
30,七月,5,2023/8/4 18:01,四川,666,邓为和杨紫演技好好！太好看了！！！
30,野花er,5,2024/1/9 7:23,美国,4,最爱小狐狸，女主也很清醒。
30,方小薇,4,2024/1/22 23:33,广西,4,四颗星都给相柳都救不回你的命噢
30,comy,3,2023/8/27 11:05,,11,关于女主只想谈恋爱但是全世界喜欢她的男人那么多却都只想干事业这些事
30,进击的抱枕,3,2024/4/17 22:35,上海,3,我要晚意配咖啡，一杯再一杯！这是什么结尾？玱玹登基，这就结束了？愣住台词太现代了，没什么底蕴，完全靠着紫妹张晚意檀健次的演技撑起来的电视剧
30,溺水小蛙,4,2024/1/17 1:22,黑龙江,20,他终究入了你的梦，住进了你的心里。
30,猪有福,4,2023/7/25 11:28,北京,1509,1.杨紫的演技一如既往稳当，4星她值得。2.长相思的美术，打光、场景可谓是完爆莲花楼，长相思的打光和布景以及绿幕后期抠图，都要比莲花真实细腻，细节处理更好。其实按道理来讲，莲花武侠本应更真实，相思神话剧玄幻更应虚幻飘渺，但是莲花有点翻车。四星给美术和特效。这么好的场景美术，营销应该给力一点。学学当时的苍兰诀。
30,树洞那口气,4,2023/10/2 10:37,上海,14,延迟看剧，最近放假有空才刷它，必须说虽然yz的脸天天变演技还是在的，她如果不那么容貌焦虑大概更好。四个男的有些装，对比下来终于理解为什么相柳那么多支持者了，也就他演技过关吧。
30,Mr.Bian,4,2023/7/24 20:29,河南,1178,奉行明哲保身，也愿意为了凑钱去山上采药，孤身一人的玟小六看似冷淡，内里还是怀揣热血的小夭，好喜欢小六
30,momo,5,2023/9/27 15:15,湖南,3,好看的，被男女主演技折服，张晚意杨紫太会演了，有演技的古偶真的不一样，而且剧情也很不错，女主人设官配人设我都很喜欢，好嗑
30,judy5177,3,2024/1/23 23:20,上海,5,杨紫的演技还是一如既往地稳定发挥；邓为的人设好但是接不住杨紫的戏，整一个没感情，偶像包袱重；檀健次意外演得不错，角色虽然内敛但各种情绪都被发挥出来了；张晚意也是如此。结局太降智了，咱虽然不是权谋剧，但也不能如此儿戏，修葺个宫殿说两句好话就给王位，我要是五王立刻发动兵变，一个都别想活着出辰荣山。
30,啊哈,未知,2024/3/23 22:22,河南,0,一口气
30,下不成雨,4,2023/7/24 21:41,上海,901,刚看完3集，整体观感不错，全员演技在线。比较遗憾的是为了交代清楚夭玄的羁绊采用了正序的方式来展开叙事，可能会减少后期小夭通过狐狸尾巴认出苍炫的悬念和感动。但作为原著粉还是认可的，还原度很高，剧情线饱满，第一集节奏有点拖沓，但是渐入佳境，已经买了会员，我会继续看的。希望不负期待
30,大雁,5,2023/8/22 13:45,北京,84,小夭开后宫吧，怎么办，每一个都喜欢
